ID,IMDB_ID,Budget,Production Companies,Production Countries,Revenue,Runtime,Director
990395,tt14972136,0,['Comedy Dynamics'],['United States of America'],0,57,Brian Volk-Weiss
990397,,0,[],['Hong Kong'],0,30,Andre Cheung
990398,,0,[],[],0,1,Cally Trench
990400,,0,[],['Hong Kong'],0,30,Wong Wan-sze
990401,,0,[],[],0,30,Aleksander Szamałek
990406,,0,[],[],0,1,Iphgenia Baal
990408,tt21963704,3300,"['ENGELENFILM', 'HONGER']",['Netherlands'],0,30,Rosa Kreulen
990409,,0,[],[],0,59,Tamara Harvey
990412,tt12669938,0,['Promenade'],['Portugal'],0,20,Ricardo Branco
990413,tt13330168,0,[],[],0,105,Nathan Shepka
990418,tt16978674,0,[],['Pakistan'],0,145,Syed Atif Ali
990419,tt20873606,0,[],[],0,96,Rodney Jackson
990438,tt18273246,0,"['11 Marzo Film', 'Vision Distribution']",['Italy'],0,0,Andrea Porporati
990461,,0,[],[],0,0,Leonardo Dalessandri
990467,,0,[],[],0,5,Sabrina Ratté
990472,tt15561716,500,[],[],0,0,Alba Gutiérrez
990476,,0,[],[],0,90,Jonathan Tremblay
990485,tt21293676,0,['Viva Films'],['Philippines'],0,112,Lawrence Fajardo
990493,tt21223366,0,['Viva Films'],['Philippines'],0,100,Roman Perez Jr.
990496,,0,[],['Netherlands'],0,8,Jorn Leeuwerink
990497,,0,[],[],0,15,Kate Stonehill
990498,,0,[],['Canada'],0,22,Joel Penner
990499,tt21228442,0,"['POV', 'Tripod Media']","['China', 'United States of America']",0,27,Weixi Chen
990501,,0,[],['Canada'],0,20,Kegan McFadden
990502,,20,[],[],0,24,Elyssa Aquino
990511,,0,['Embryo House'],['United States of America'],0,27,Vivian Kay Quintero
990520,,0,[],[],0,8,Ashley Davidson
990522,tt20782654,0,['Paul Revere Films'],['United States of America'],0,0,David Tice
990524,,0,[],[],0,0,
990531,tt13222004,0,"['Fearless Features', 'Mark Archer Films']",['United States of America'],0,0,Mark Archer
990541,tt21096322,750,"['EYEWASH', 'AVG Films']",['Canada'],0,21,Monty Seit
990548,,0,['WVIA'],['United States of America'],0,56,Alexander Monelli
990549,tt22990056,0,[],[],0,111,Nuri Bauswell
990562,,0,['Gruppo Atena'],['Italy'],0,60,Giovanni Lani
990572,,0,[],[],0,28,Carmen Vincent
990579,tt14468296,0,[],[],0,11,Guen Murroni
990591,,0,['Locarno Film Festival'],['Switzerland'],0,7,Davide Palella
990593,tt21053530,0,"['The Asylum', 'Emerald City Films']",['United States of America'],0,90,Noah Luke
990594,tt20251970,500,['ADNFX Studios'],['France'],0,1,Nils Lane
990600,tt14398982,0,"['Sky Italia', 'Cinemaundici', 'Vision Distribution']",['Italy'],0,0,Paola Randi
990608,,0,[],['United States of America'],0,83,Barely Sociable
990610,,0,[],['China'],0,101,Yu Hongbo
990625,tt15790702,0,[],[],0,42,
990628,,0,[],['France'],0,0,
990638,tt20310970,0,[],[],0,0,Robert Wichrowski
990645,tt17154674,0,"['Iadasarecasa', 'Mandragora']","['Hungary', 'Romania']",0,118,Iosif Demian
990652,tt21097544,0,[],[],0,2,Cressa Maeve Beer
990659,tt15540696,0,"['13 Curves Productions', 'Mega Life Productions', 'Latigo Films', 'Saban Films']",['United States of America'],0,93,Amanda Raymond
990663,,0,"['Japan Sky Way', 'Pal Entertainments Production']",['Japan'],0,79,Kazuomi Makitaka
990670,,0,['DONTSAYDAMN'],[],0,2,Lauryn Nwadike Creamer
990673,,0,[],[],0,0,Matias Vaisman
990681,,0,['RTP'],[],0,0,
990683,tt14998318,0,['Occult Journeys'],['United States of America'],0,85,Darcy Weir
990684,,0,[],['Brazil'],0,0,Felipe Vaz
990685,,0,['Rabioso for president'],[],0,4,El Rabioso
990688,tt21098550,0,"['Film 45', 'Disney Branded Television']",['United States of America'],0,32,Alex Rudzinski
990695,tt14557056,0,[],[],0,110,Leslie Ramsey
990701,,0,[],[],0,0,Kim Tae-hun
990713,,210,[],[],0,29,Juan Phelan
990720,,0,[],['Myanmar'],0,9,Na Gyi
990729,,0,[],[],0,0,Matheus Caminha Duarte
990740,,0,['BeNiceToMeProductions'],['United States of America'],0,12,Sam Hyde
990749,,145,['Dark Reveal Studios'],['Sri Lanka'],0,21,Sithum Niluminda
990762,tt21093302,15000,['Australian Film Television and Radio School'],[],0,12,David Robinson-Smith
990763,tt21046750,0,[],[],0,8,Dumas Haddad
990766,,0,[],['Hong Kong'],0,27,Yip Pang-hoi
990770,tt19719222,0,[],['South Korea'],0,96,Mike Beech
990773,tt23739860,0,['ARTE'],['France'],0,62,Karine Silla
990779,,0,[],['France'],0,7,Noé Grenier
990780,,0,[],['United Kingdom'],0,1,Owain Funnell
990782,,0,[],['United Kingdom'],0,61,Nat Hill
990783,,0,[],['China'],0,77,Zhou Jiuqin
990797,tt21084186,0,['Mirage Movies'],['India'],0,0,Sandip Chowdhury
990804,tt15699148,0,"['NF Varghese Pictures', 'Wayfarer Films']",['India'],0,116,Babitha Mathew
990819,,0,['Catastrophe Productions'],['Indonesia'],0,20,Azalia Muchransyah
990829,,0,['DDG Production'],['Indonesia'],0,8,Alif Abimanyu
990836,,0,"['BBC Studios Documentary Unit', 'BFI', 'Stephen Daldry Pictures']",['United Kingdom'],0,68,Peter Sweasey
990849,,0,['Insolence Productions'],['France'],0,14,Alcibiade Cohen
990850,,0,['Somewhere studio'],['Italy'],0,0,Alberto Gottardo
990852,tt18225772,0,[],[],0,19,Stephen Michael Simon
990853,tt3797468,0,[],[],0,107,Nicholas Eliopoulos
990854,,0,['Pasar Malam Film'],['Indonesia'],0,14,Andrew Kose
990859,,0,[],[],0,35,Ben Proudfoot
990860,,0,['Gertak Film'],['Indonesia'],0,17,Pawadi Jihad
990865,tt21049046,0,['BBC Scotland'],[],0,58,
990873,tt21100124,0,[],[],0,72,Nicola Marsh
990882,tt21098780,0,['My Best Guy'],['United States of America'],0,91,Scout Durwood
990888,tt21226490,0,[],[],0,1,Gilly Barnes
990891,tt21222512,15000,"['PatchTown Films', 'HeBGB TV, LLC']",['United States of America'],0,78,Eric Griffin
990903,tt14403962,0,['Classy Underground Movies'],[],0,64,Rives Elliot
990916,tt17500066,0,[],['United States of America'],0,20,Michelle Peerali
990922,tt19867306,0,[],['United States of America'],0,5,Elizabeth Whitmere
990929,tt21148112,0,['Verve Pictures'],['United Kingdom'],0,83,Larry Achiampong
990930,tt15559786,0,[],[],0,8,Marianne Amelinckx
990932,tt24640662,0,"['AAA Production', 'Vià93', 'AKTV']","['France', 'United Kingdom']",0,55,Thierry Dejean
990935,tt15673504,0,[],[],0,66,Mickaël Royer
990952,tt21104612,0,['rubbertape'],[],0,16,Tyler Rabinowitz
990955,,0,['Wynkoop Productions'],['United States of America'],0,120,Joel D. Wynkoop
990965,tt16393028,0,[],[],0,15,Caroline Guo
990968,tt15441496,0,[],[],0,12,Carrie Stett
990973,,0,"['Japan Sky Way', 'Pal Entertainments Production']",['Japan'],0,78,Hiroki Fujimoto
990975,,0,[],['United States of America'],0,17,Mary Sette
990981,tt19718460,0,[],[],0,1,Giovannie Espiritu
990982,tt14263856,0,[],[],0,87,Nick Leisure
990983,tt20236788,0,[],[],0,16,Jeanette Dilone
990991,,0,['ABI Fundație'],[],0,0,Valentin Urziceanu
990995,tt21222718,0,[],[],0,0,Jacquelynn Auger
991002,tt21229790,0,[],[],0,15,Naomi Cubero
991005,tt16162078,0,[],[],0,7,Nate Gualtieri
991006,,0,[],['Vietnam'],0,16,Thảo Nguyên Phan
991009,,0,[],['Poland'],0,12,Marta Z. Nowak
991011,,0,[],[],0,0,Filip Jakubowski
991014,tt17407044,6000,[],['United States of America'],0,4,Averi Israel
991015,,0,[],[],0,15,Patrycja Polkowska
991019,tt18351808,0,[],[],0,8,Laura Seay
991021,tt20764758,0,"['LOOKS', 'SWR', 'RBB', 'NDR']",['Germany'],0,0,Claire Walding
991034,tt14940674,0,[],[],0,4,Nicole Eckenroad
991045,,0,[],[],0,8,Stephanie Mata
991049,tt19381902,0,['Novus Entertainment'],['Canada'],0,85,Katie Boland
991051,tt14695560,0,[],[],0,14,Ryan Michael Hoskins
991054,,0,[],[],0,12,Rubing Zhang
991064,tt19037888,0,[],[],0,75,Nicolas Merrias
991070,tt21103924,0,[],"['Ukraine', 'United States of America']",0,11,Roman Perfilyev
991074,,0,[],['Netherlands'],0,91,Johanna ter Steege
991085,tt21233330,0,[],[],0,4,Sam Gurry
991087,tt17065038,0,[],['United Kingdom'],0,18,Marco Alessi
991090,,0,[],[],0,5,J.M. Martínez
991095,tt21232274,0,[],[],0,3,Graham Kolbeins
991102,tt21233000,0,[],[],0,5,Trulee Hall
991106,tt15471198,0,[],['United States of America'],0,8,Ramón J. Goñi
991108,tt15521846,0,[],[],0,93,Greg Wolf
991110,tt21231770,0,"['Himeros TV', 'Himeros']",['United States of America'],0,30,Steve Balderson
991113,tt8584516,0,[],['United States of America'],0,11,Mireya Martinez
991115,tt21106500,0,[],[],0,82,Mike Binder
991120,,0,[],[],0,18,Andrew Lara Cervantes
991121,tt21229640,0,[],[],0,1,Nicolas Jara
991122,,0,[],[],0,6,Gustavo Gamero
991123,,0,[],[],0,5,Eliana Pires
991125,,0,[],[],0,1,Sitong Cao
991126,tt21226552,0,[],[],0,13,Yace Sula
991128,tt15256160,0,[],[],0,90,Kit Williamson
991129,tt16971352,0,[],['United States of America'],0,24,Nathan Adloff
991134,tt21229738,0,[],[],0,9,Ruby Fludzinski
991138,tt21223168,0,[],[],0,1,Jake Consing
991139,,0,[],[],0,61,
991140,tt21230144,0,[],['United States of America'],0,9,Jill Gutowitz
991141,tt21229686,0,[],[],0,18,Silas Howard
991146,tt11511078,0,"['The Dream is Dead Films', 'Land of Darkest Skies']",['Canada'],0,0,Douglas Luciuk
991147,,53,[],[],13,5,
991148,,0,[],[],0,88,
991161,,0,['Snazzy Flicks'],['United States of America'],0,17,William Cassel
991163,tt21151942,0,[],['Brazil'],0,54,Nicolas Toniollo
991173,tt21057454,500000,['XYZ Films'],['United States of America'],0,95,Jacob Aaron Estes
991175,tt21053202,0,['Stan'],['Australia'],0,77,Terry Carlyon
991178,,0,['Sync Comunicación Audiovisual'],['Argentina'],0,0,Gabriela A. Fernández
991184,,0,[],[],0,5,
991188,tt17518448,50,['Mad Ocean Studios'],[],0,5,Luke Madorski
991189,,0,['Origami Cow Productions'],['United States of America'],0,3,Reza Hall
991195,,0,[],[],0,17,Slawomir Milewski
991199,,0,[],[],0,2,
991209,,0,[],[],0,0,Tomás Moreira
991215,,367,['LH Productions'],['United Kingdom'],0,16,Luke Hanson
991225,,0,['NO NARRATIVE FILMS'],[],0,4,Y. Nithin
991238,,0,[],['Hong Kong'],0,13,Angela Su
991243,tt15547258,0,"['Eskay Movies', 'Roadshow Films']",['India'],0,170,Aritra Sen
991247,tt10352594,0,[],[],0,93,Stuart Brennan
991248,tt16254016,0,['Entertain Me Productions LTD'],['United Kingdom'],0,0,Amber Rondel
991250,,0,['Emperor Motion Pictures'],['Hong Kong'],0,0,Benny Lau Wai-Hang
991256,,0,[],['Norway'],0,13,Ingrid Liavaag
991258,tt16431628,0,['Movie Factory'],['Italy'],0,0,Matteo Damiani
991260,tt21049116,0,[],[],0,65,Pete Davidson
991264,,0,[],[],0,53,Rupert Rixon
991280,tt10869834,0,"['BFI', 'Screen Yorkshire', 'Labor of Love Films']",['United Kingdom'],0,94,Kim Hopkins
991281,tt21079488,0,[],[],0,120,
991291,tt18940322,1100000,"['Black Swan Tales', 'White Lion Films', 'Entre Chien et Loup']","['Belgium', 'France']",0,87,Michael Dupret
991294,tt19895854,0,['Sinical Enterprises'],['United States of America'],0,93,Danny Stygion
991297,,0,[],['China'],0,73,Liu Yang
991303,,0,['Gobelins'],['France'],0,1,
991305,,0,"['Gobelins', ""L'école de l'image""]",['France'],0,1,Bertil Svanekiaer
991311,,0,['Gobelins'],['France'],0,1,
991316,,0,[],['United States of America'],0,2,Alan Resnick
991320,,0,[],[],0,0,
991321,,0,[],[],0,102,Syahmi Sazli
991325,,0,['AVA Film Productions Pvt Ltd'],['India'],0,93,Sayantan Mukherjee
991327,,0,[],[],0,5,Marja Viitahuhta
991335,tt17009282,0,"['Plan Secreto', 'Visual Creative Produccion Audiovisual']",['Spain'],0,0,Pablo García Sanz
991341,tt21103418,0,['STACE Productions'],['United States of America'],0,19,Ani Stein
991348,,0,[],[],0,9,Alvaro Acosta
991359,tt25403536,325,[],['United States of America'],0,13,"Love, Mason"
991361,,0,[],[],0,28,Jon Rafman
991378,,500,[],[],0,3,Nathaniel Hendricks
991381,,0,[],['United Arab Emirates'],0,10,Rola Shamas
991382,tt19718816,0,"['Studio Zentral', 'ZDF']",['Germany'],0,87,Susanna Salonen
991384,tt15699494,0,"['Lailaps Pictures', 'SWR', 'ORF']","['Austria', 'Germany']",0,89,Dominik Graf
991411,tt19413802,0,['Suzaku Films'],['Spain'],0,8,Adrià Llauró
991418,,0,[],[],0,120,Francine Pelletier
991423,tt15739180,0,[],[],0,11,Jakey Lutsko
991435,,0,[],[],0,0,Julie Robert
991450,,0,['TheatreSquared'],['United States of America'],0,120,Esteban Arévalo Ibáñez
991455,,0,"['Hana Kuma', 'Breakwater Studios', 'The New York Times']",['United States of America'],0,21,Ben Proudfoot
991476,,0,[],[],0,30,Asgard Wong
991481,tt20419506,0,[],[],0,13,Ash Goh Hua
991485,,0,[],"['Pakistan', 'United States of America']",0,15,Evan Mast
991486,tt18081642,0,[],[],0,108,Takuya Kato
991488,,0,[],[],0,15,Cong Feng
991495,,0,[],[],0,99,Wang Mingduan
991503,tt21740468,0,['AQ Prime'],['Philippines'],0,75,Bong Ramos
991505,,0,[],[],0,5,Laura Shepard
991516,,0,['AQ Prime'],['Philippines'],0,0,Martin Mayuga
991519,tt22026838,0,['AQ Prime'],['Philippines'],0,76,Jose Nadela
991523,,0,['Czar'],['Belgium'],0,9,Ramy Moharam Fouad
991538,,0,"['Local Production', 'One Cool Film Production']",['Hong Kong'],0,99,Wong Hoi
991543,,100,[],['Turkey'],0,30,Berkay Şatır
991565,,0,[],['Poland'],0,100,Katarzyna Priwieziencew
991586,,0,[],[],0,12,Sina Hadgu
991600,tt19485460,0,['Genoma Films'],['Italy'],0,15,Pierpaolo De Mejo
991602,tt19488168,0,"['Fanusa Film', 'Gradiva Films', 'Pathos Pictures']",['Italy'],0,15,Rocco Buonvino
991603,tt18297822,0,['Fourth Wall Productions'],['United States of America'],0,0,Giorgio Arcelli Fontana
991614,,0,[],[],0,82,
991616,tt21259364,0,"['Millstreet Films', 'Videoland']",['Netherlands'],0,80,Jörgen Scholtens
991640,tt20782146,0,[],[],0,89,Alana Purcell
991641,,11000,[],['United Kingdom'],0,23,Marie Clare Cushinan
991660,,0,"['Nadace Karel Komárek Family Foundation', 'Punk Film', 'Česká televize']",['Czech Republic'],0,0,Jana Počtová
991688,,0,[],['Bangladesh'],0,0,Anonno Mamun
991689,tt14438480,0,[],[],0,80,Olga Merediz
991706,tt21242916,0,['800 Pound Gorilla Pictures'],['United States of America'],0,83,
991715,,0,[],[],0,4,Patrick Sheard
991723,,0,[],[],0,0,Michela Scolari
991728,tt21971760,0,[],[],0,65,Jeff Domenech
991751,,0,['Gobelins'],['France'],0,1,
991761,,0,[],[],0,80,
991775,tt21198440,2000,"['Virtual Sunset Studios', 'Black Eagle Productions']",['United States of America'],0,107,Chandler Balli
991778,,0,['Matches Films'],['Norway'],0,15,Mary Hasavari
991805,,0,['Out East Productions'],[],10,47,
991814,tt21250176,0,"['Warner Bros. Japan', 'Robot Communications']",['Japan'],0,103,Eiichirō Hasumi
991828,,0,['Fotobeat Films'],[],0,25,Fernando Gomes
991837,,0,[],['France'],0,0,
991853,,0,[],['India'],0,9,Abhiroop Basu
991858,tt21115558,0,['Batata Filmes'],['Brazil'],0,6,Jonathan Rodrigues
991882,tt20411978,0,[],[],0,7,Douglas Wicker
991887,,0,[],[],0,15,Kathleen Bu
991888,,0,[],['South Korea'],0,25,Byeon Jeong-won
991889,,0,[],['South Korea'],0,21,Lee Gun-hee
991919,,0,[],['South Korea'],0,28,Cha Eun-bin
991922,,0,[],['Iran'],0,15,Milad Nasim Sobhan
991923,tt16385152,0,[],['South Korea'],0,29,Ahn Sang-wook
991924,tt19399964,5000,['OTC Industries'],['United States of America'],0,12,Kyle Kuchta
991925,,0,[],['South Korea'],0,21,Kim Shin Ho-san
991926,,0,[],['South Korea'],0,29,Jeong Ki-yeon
991927,,0,[],['South Korea'],0,9,Kim Min-ji
991929,,0,[],['South Korea'],0,17,Youn Ji-hye
991930,tt14850376,0,[],['United Kingdom'],0,8,Alix Austin
991931,,0,[],['South Korea'],0,22,Jeong Hyo-seong
991932,,0,[],['South Korea'],0,20,Park Dong-chae
991934,,0,[],['South Korea'],0,30,Jung Da-hae
991935,,0,[],['South Korea'],0,13,Han Byung-a
991938,,0,['ZED'],['France'],0,0,Laurent Portes
991955,,0,['Southampton Solent University'],[],0,11,Nick Adams
991962,,0,['BBC Music'],['United Kingdom'],0,80,
991965,,0,[],[],0,16,Peter Williams
991973,tt22753278,0,['Filmes de Crochê'],['Brazil'],0,8,Rafael Oliveira
991987,,0,['Ultimate Troop'],['Thailand'],0,157,Phiravich Attachitsataporn
991995,tt15809718,0,[],['India'],0,114,
992006,,0,[],[],0,25,
992016,tt14550038,0,"['Fenix Entertainment', 'Vision Distribution', 'Sky Italia']",['Italy'],0,0,Gabriele Pignotta
992020,,0,['Kolkata Entertainment'],['India'],0,151,Subhankar Bhowmik
992026,,0,['Press Here to Reset'],[],0,13,Renan Madureira
992028,,0,"['Galaxie', 'France Télévisions']",[],0,0,Guy Beauché
992057,,0,[],[],0,57,
992059,,0,[],[],0,3,Yanbin Zhao
992061,,0,[],['Spain'],0,0,Juanda Arboleda
992062,,0,['NHK'],['Japan'],0,0,
992066,,0,['TV Tokyo'],['Japan'],0,0,Tatsuzo Inohara
992090,tt21065316,0,['The Asylum'],['United States of America'],0,90,Brian Nowak
992094,,0,[],[],0,0,Luiz Carlos Lucena
992099,tt21137198,0,[],"['Brazil', 'Portugal']",0,82,Leonardo Mouramateus
992110,,0,[],[],0,53,
992111,,0,[],[],0,56,
992114,,0,"['Waseda University Film Society', 'Amuse Pictures']",[],0,64,Kazuki Miyasaka
992117,,0,"['Stand By Me', 'Vision Distribution']",['Italy'],0,0,Coralla Ciccolini
992120,,0,[],[],0,61,
992121,tt19402216,45000,[],[],120000,41,
992125,,0,"['MAXStream', 'Trinity Optima Production', 'BC Entertainment']",['Indonesia'],0,117,Ivan Bandhito
992135,,0,['ARTE Concert'],['France'],0,50,
992137,,0,[],[],0,6,Janelle Vanderkelen
992148,,0,['Playtime Films'],['Belgium'],0,69,Élodie Degavre
992165,,0,[],[],0,20,Sixten
992177,,0,['Landlocked Films'],['United States of America'],0,77,Beret E. Strong
992184,tt17493010,0,[],[],0,142,Raghu .S.
992187,tt20754622,0,[],['Canada'],0,24,
992189,tt21206496,0,['Greek Film Centre'],['Greece'],0,81,Hristos Passalis
992197,,0,[],['United States of America'],0,15,Nicole Otero
992201,,0,[],[],0,45,
992206,,0,[],[],0,4,Hannah Vernot
992211,,0,[],[],0,2,
992213,,0,[],[],0,6,Rea Kapur
992232,,0,[],[],0,8,Nicole de Meneses
992247,tt21446034,0,['TV-Centr'],['Russia'],0,0,Olga Belyaeva
992252,,0,[],[],0,5,Leonardo Inverno
992254,,0,[],[],0,11,Anna Golenko
992258,,0,[],[],0,94,Bob hammer
992262,,0,[],[],0,7,Callon Murphy
992267,,0,"['DMLS TV', 'Indifférence Pod', 'TMC', 'Play Two', 'Olympia Production', 'Cornolti Production']",['France'],0,0,Stéphane Bohée
992274,,0,[],['Saudi Arabia'],0,35,Khaled Zidan
992277,tt12553046,0,"['Future Artists Entertainment', 'Great Point Media', 'Lip Sync Productions']",['United States of America'],0,90,Martin Owen
992287,,0,[],['Portugal'],0,0,Flip Anastácio
992298,tt14662556,0,['DLC Media Group'],['United States of America'],0,116,Christopher Lamark
992306,,15,[],[],0,27,Ryan Canfield
992350,,0,['Feinstein Company'],[],0,83,
992361,,0,[],[],0,89,
992365,,0,[],[],0,56,
992371,,0,[],[],0,58,
992406,,0,"['Toei Company', 'Toei Tokusatsu Fan Club']",['Japan'],0,25,Koichi Sakamoto
992425,,0,[],[],0,55,
992426,tt21060186,0,"['Scuola Volontè', 'dispàrte']",['Italy'],0,22,Euridilla Scarponi
992432,tt21136616,120000,[],[],365000,50,
992462,tt14113170,0,[],['Turkey'],0,0,Pinar Fontini
992467,,0,['Nippon Television Network Corporation'],['Japan'],0,0,Tomochika
992478,,0,['Flick Tube'],['India'],0,5,Prakash Korada
992483,tt19732512,0,[],[],0,3,Gracie Giffune
992487,,0,['Flick Tube'],['India'],0,8,Rakesh Penumala
992488,tt15222170,0,[],[],0,11,A.J. Ogilvie
992490,,0,[],[],0,3,Jan Palmblad
992496,,0,[],[],0,5,Latesha Merkel
992499,tt10015244,0,"['Painted Creek Productions', 'Auburn Moon Productions', 'Cama Productions']",['United States of America'],0,97,Harley Wallen
992504,,0,[],[],0,5,André M. Zucker
992524,tt21823054,0,[],[],0,21,Mariam Ghani
992534,,0,[],[],0,90,Cláudio Nascimento
992536,tt21049266,0,[],"['France', 'Germany']",0,83,Antoine Tassin
992551,,0,[],['United States of America'],0,12,Anna Kipervaser
992563,,0,[],[],0,43,Dan Davis
992567,,0,[],[],0,25,Henrique Souza
992568,,0,['KAMITSUBAKI STUDIO'],[],0,0,
992576,,0,[],[],0,25,Patrick Mendes
992595,,0,[],[],0,13,Santo Antônio do Descoberto
992601,,0,['BBC'],[],0,165,
992613,,0,[],[],0,57,
992648,,0,[],[],0,236,
992657,tt21103566,0,[],[],0,83,John O'Mahony
992669,,0,['Merrifield Media'],[],0,12,Matthew Cutchen
992677,tt21144510,0,[],['Ukraine'],0,15,Kyryl Shamota
992708,,0,[],[],0,5,João Eduardo Santos
992747,,0,[],[],0,91,
992748,,0,[],[],0,55,
992755,tt21146950,0,['Star Magic Studios'],['Philippines'],0,0,Theodore Boborol
992760,,0,[],[],0,57,
992762,tt21741290,0,['AQ Prime'],['Philippines'],0,72,Bong Ramos
992780,,0,[],['Hong Kong'],0,34,Edwin Lo
992784,tt21653910,0,['AQ Prime'],['Philippines'],0,96,Neal 'Buboy' Tan
992798,,0,[],['Brazil'],0,2,Luiz Lepchak
992799,,0,[],['Brazil'],0,7,Lívia Zafanelli
992826,,0,[],[],0,0,
992827,,0,[],['South Korea'],0,79,Ya Sin-soo
992836,tt13173736,0,[],[],0,97,Matt Cunningham
992858,,0,[],['Japan'],0,23,Masaya Yoshida
992870,tt17633120,0,[],['Canada'],0,20,Alexandra Magistro
992871,,0,[],[],0,58,
992872,,0,[],[],0,0,
992875,,0,[],[],0,0,
992877,tt21146088,0,['Cinemaperson'],['Brazil'],0,0,S.L. Filho
992878,,0,[],[],0,86,
992880,tt21186966,0,[],[],0,11,Chang-Min Jonathan Hyon
992884,,0,[],[],0,37,SB Gamble
992891,,0,[],[],0,0,
992893,,0,['The Skeleton Key Workshop'],[],0,1,Matt Eslinger
992920,,0,[],[],0,0,Carolina Mejía
992922,tt21155804,0,['Lusófona Filmes'],['Portugal'],0,17,João Morgado
992925,,0,[],['Croatia'],0,7,Dalibor Martinis
992927,,0,[],[],0,0,Philippe Fontana
992929,tt19849944,0,[],[],0,22,Lucas McGowen
992937,,0,[],[],0,82,
992938,,0,[],[],0,100,
992943,,0,['Lowbar Studios'],['United States of America'],0,36,Ben Marotta
992957,,0,['Filmschule Wien'],[],0,12,Filip Pavlov
992978,tt21153850,0,"['Unexpected Films', 'ARTE']",['France'],0,106,Nicolas Klotz
992987,,0,[],['Brazil'],0,0,Henrique Guimarães
992989,tt13484944,0,['Flood Projects'],['Australia'],0,98,Amiel Courtin-Wilson
992992,tt21152322,40,['Akademija umjetnosti Banja Luka'],['Bosnia and Herzegovina'],0,17,Vuk Rađen
992994,,0,['Current Time TV'],"['Georgia', 'Czech Republic']",0,98,Andrey Loshak
993004,tt21151826,0,"['IULM Movie Lab', 'MSAB Productions']",[],0,0,Alessandro Beretta
993009,tt21204280,3000,[],[],0,14,Daniel Pysczynski
993016,,0,[],[],0,66,
993020,tt11181742,2000000,['God Willing Productions'],[],0,95,Jonathon James Williams
993025,,0,[],[],0,5,Sarah Drepaul
993027,,0,['singre'],[],0,0,Lein_ASCII
993030,tt21148452,0,"['CME Autum Productions', 'Reel One Entertainment', 'Champlain Media']",['Canada'],0,85,Meeshelle Neal
993046,tt15087414,0,[],[],0,85,Harold Jackson III
993051,tt7079272,0,[],[],0,90,Martin Bannon Beaudet
993057,,0,[],['United States of America'],0,6,
993061,,0,[],[],0,145,Simon Stone
993070,,0,[],[],0,0,Robin Zerbe
993073,,0,[],['United States of America'],0,0,Libby Stadstad
993085,,0,[],[],0,0,
993093,tt15333198,13000,['Lux Daze Media'],['United States of America'],0,12,Tyler C. Peterson
993094,tt21153268,0,['ESPN Films'],['United States of America'],0,128,John N. Minton III
993105,tt21099108,0,['Monstrous Femme Films'],['United States of America'],0,25,Hannah May Cumming
993112,,1600,['Ghoul Capone Pictures'],['United States of America'],0,11,Nolen Sternkopf
993114,tt21627210,0,['ARTE'],['France'],0,51,Anne Mourgues
993119,,8000,['Ghoul Capone Pictures'],['United States of America'],0,45,Nolen Sternkopf
993132,,0,['Česká televize'],['Czech Republic'],0,0,Václav Chaloupek
993145,tt10198564,0,['Greendale Productions'],[],0,81,James Clayton
993147,,0,"['ARTE', 'Elephant Adventures']",[],0,0,Gabrielle Culand
993152,tt18298506,0,"['ARTE', 'ZDF', 'The Big Story Films']","['Germany', 'Spain']",0,53,Marcel Mettelsiefen
993155,,0,['Taglicht Media'],[],0,0,Matthias Fuchs
993157,,0,[],['United Kingdom'],0,167,Gordon Flemyng
993160,tt21158424,0,[],[],0,64,Bernard-Henri Lévy
993161,,0,[],[],0,0,Philippe Lagnier
993163,,0,[],[],0,0,François Chilowicz
993173,,0,[],[],0,101,David L Holley
993180,tt14831192,0,[],[],0,88,Peter Takla
993185,,50,[],[],0,1,Lewis Bedford
993190,,0,[],[],0,110,Vigneshwaran Karuppusamy
993196,,0,['2X9'],['South Korea'],0,19,Koo Kyo-hwan
993205,tt21054066,0,[],[],0,102,Reginald A. Flemming
993216,tt21157408,0,[],[],0,68,Kristie Turner
993224,,0,['Sombrero & Co'],[],0,0,Fabrice Gerardi
993231,,0,[],[],0,0,
993234,tt21111352,0,"['Endorfilm', 'One Way Ticket Films', 'Pink Productions', 'Česká televize', 'Lava Films']","['Czech Republic', 'Poland']",0,95,Tomasz Wiński
993244,tt21027784,0,"['Agitprop', 'Chaconna Films', 'Sutor Kolonko']","['Bulgaria', 'Germany']",0,110,Ilian Metev
993249,tt20877264,0,['Color of May'],"['Georgia', 'Germany']",0,107,Ioseb 'Soso' Bliadze
993258,tt19767724,0,['Arrow Cinemas'],[],0,103,
993272,tt20769484,0,"['First Generation Films', 'Sweet Delight Pictures', 'Canadian Film Centre (CFC)', 'Crave', 'Bell Media Studios']","['Canada', 'Iran']",0,99,Sadaf Foroughi
993274,tt13940662,0,[],['Taiwan'],0,15,WU Hsuan-wei
993280,tt18174390,0,"['šššššFilm', 'Bridge Films', 'PFX', 'Studio Beep']",['Czech Republic'],0,85,Šimon Holý
993282,tt21154148,0,['Horopter Film Production'],"['Qatar', 'Serbia']",0,90,Mladen Kovačević
993283,tt21448630,0,"['GPO Platform', 'Česká televize']",['Czech Republic'],0,102,Tomáš Bojar
993286,tt21150244,0,['Les Rapailleurs'],['Canada'],0,151,Emmanuel Tardif
993288,,0,[],['Iran'],0,78,Dornaz Hajiha
